converted from lammps dump file
 
 46656 atoms
 
1 atom types
 
         -0.2154440000          50.6907000000  xlo xhi
         -0.2154440000          50.6907000000  ylo yhi
         -0.2154440000          50.6907000000  zlo zhi
 
  Masses
 
  1 12.0107
 
  Atoms
 
28021 1 4.31021 19.6089 38.2137
28022 1 8.86006 23.7098 41.9072
28023 1 18.543 25.281 37.0035
28024 1 25.7614 23.0389 39.113
28025 1 30.9612 20.6012 38.5364
28026 1 43.5023 19.2411 41.8629
28027 1 1.7074 26.6524 36.7126
28028 1 7.75039 31.1386 42.4747
28029 1 13.5781 29.3384 42.9343
28030 1 28.6367 31.1305 43.7224
28031 1 37.1447 28.62 41.8948
28032 1 44.3735 23.4393 37.4311
28033 1 2.91364 36.2999 36.2099
28034 1 12.1055 38.5947 36.7199
28035 1 20.3612 38.0426 48.2196
28036 1 27.2334 40.9583 44.429
28037 1 35.6319 40.5117 38.5445
28038 1 46.8228 35.8694 38.5368
28039 1 1.55785 43.2606 42.317
28040 1 13.1459 45.0374 40.0643
28041 1 18.8054 42.8221 41.8051
28042 1 27.2305 46.6478 40.473
28043 1 31.967 49.9819 40.9571
28044 1 44.4389 49.0548 44.0597
28045 1 0.758549 8.32033 46.5942
28046 1 9.19229 2.10776 2.86611
28047 1 20.1888 47.6136 3.28382
28048 1 30.4698 0.726236 2.77987
28049 1 34.3374 6.10216 0.280796
28050 1 44.5617 3.39616 2.97511
28051 1 5.74133 11.4436 2.05081
28052 1 12.677 12.1928 49.147
28053 1 22.4384 9.49718 47.6466
28054 1 24.8882 12.2464 7.48527
28055 1 31.9522 5.49826 0.38469
28056 1 37.5367 15.8507 48.4662
28057 1 49.9182 19.1802 43.9705
28058 1 8.21736 22.7242 49.5878
28059 1 20.2099 17.4863 1.14387
28060 1 27.5525 17.9525 49.9446
28061 1 33.4486 21.533 49.9201
28062 1 41.6121 23.9315 2.93386
28063 1 49.9124 27.9953 46.3447
28064 1 12.1319 29.5084 47.8869
28065 1 18.736 30.3168 43.7772
28066 1 26.9068 31.5544 2.21393
28067 1 33.6104 34.2276 3.14392
28068 1 42.5738 29.9091 0.214963
28069 1 0.195808 40.7741 43.021
28070 1 11.2906 39.6361 48.8397
28071 1 16.1988 37.5899 47.397
28072 1 28.6978 37.7381 47.6332
28073 1 34.1245 37.1014 50.5473
28074 1 47.2574 34.3161 6.64697
28075 1 48.3872 40.0892 48.1097
28076 1 9.64614 44.8988 47.3924
28077 1 18.6274 0.458386 49.9863
28078 1 27.2537 45.7867 47.824
28079 1 35.6418 46.8511 49.5241
28080 1 40.3845 44.9955 48.9705
28081 1 7.55128 8.7093 6.67815
28082 1 11.9712 4.99309 5.89706
28083 1 20.4575 2.94983 7.87295
28084 1 29.1462 4.86292 7.40624
28085 1 31.9374 6.98833 5.85599
28086 1 44.6707 1.34691 9.41028
28087 1 3.84683 14.6663 6.54248
28088 1 14.2238 11.3668 8.12624
28089 1 19.3641 12.4881 7.16009
28090 1 30.948 14.484 4.7343
28091 1 38.7191 12.649 11.2608
28092 1 44.2623 10.1594 7.66619
28093 1 50.3377 16.8135 3.66872
28094 1 11.3836 20.761 7.16465
28095 1 24.4171 20.0239 12.5382
28096 1 30.6427 19.6379 9.74179
28097 1 37.1303 23.337 4.95569
28098 1 48.2246 19.5784 6.91236
28099 1 7.53811 30.768 10.9115
28100 1 13.6242 32.0892 5.33129
28101 1 18.8264 29.4118 50.4535
28102 1 31.2324 28.8403 48.9536
28103 1 36.0656 25.864 10.2955
28104 1 45.3897 23.8394 10.4509
28105 1 5.64969 37.6175 7.69453
28106 1 12.4982 39.4015 10.8061
28107 1 18.0853 40.0068 7.59152
28108 1 26.911 47.4385 5.6477
28109 1 41.9794 37.6671 6.22847
28110 1 49.7628 36.1818 6.78181
28111 1 8.4078 44.9299 4.52353
28112 1 13.3372 43.8476 11.7509
28113 1 25.0801 43.6919 5.7417
28114 1 34.1963 50.6804 2.8786
28115 1 33.4471 44.7242 3.78155
28116 1 0.82772 48.0524 1.66127
28117 1 7.44358 0.624633 15.165
28118 1 11.9726 4.28081 12.9895
28119 1 18.663 2.85461 15.7189
28120 1 26.2949 3.46706 7.0287
28121 1 36.7933 4.03264 13.8847
28122 1 46.9596 1.03554 14.6638
28123 1 5.1101 13.4801 16.0413
28124 1 20.4653 11.3787 14.309
28125 1 19.7429 6.24995 11.2268
28126 1 32.7579 15.5089 12.1084
28127 1 39.361 9.69954 6.95477
28128 1 43.5655 9.46805 16.0177
28129 1 4.45437 20.3907 16.1138
28130 1 10.1243 20.9856 17.5138
28131 1 27.7413 22.3239 14.873
28132 1 33.7341 27.4331 10.5475
28133 1 43.482 17.2754 16.488
28134 1 46.2838 19.5767 17.6786
28135 1 1.75645 32.4461 17.0556
28136 1 17.7059 30.8196 11.5838
28137 1 19.7393 26.375 13.5663
28138 1 30.3326 29.0353 13.2702
28139 1 40.3012 31.6533 18.1064
28140 1 44.9407 24.455 17.1626
28141 1 1.78268 42.1509 10.0035
28142 1 11.8423 33.3555 11.4746
28143 1 24.1005 40.2605 11.3325
28144 1 32.2343 37.2914 14.3129
28145 1 38.666 37.9525 10.6047
28146 1 50.0678 39.265 11.9299
28147 1 5.25477 49.9218 16.9957
28148 1 13.0807 44.4191 15.0552
28149 1 20.8656 48.3933 14.6155
28150 1 28.7428 41.1727 16.9023
28151 1 38.9532 49.7339 12.6649
28152 1 43.4556 47.9785 14.0412
28153 1 6.27378 6.09548 23.357
28154 1 11.0265 50.3081 32.1878
28155 1 19.7775 8.01734 20.1835
28156 1 31.8258 1.2593 23.5991
28157 1 35.7498 5.72055 26.4427
28158 1 45.6886 1.81547 21.5414
28159 1 9.44513 17.9257 19.9758
28160 1 20.5895 11.3723 19.6104
28161 1 17.9009 10.9859 17.2817
28162 1 26.9903 8.69734 20.5477
28163 1 40.3462 10.8295 28.8791
28164 1 45.9896 10.2755 25.706
28165 1 1.45561 21.4348 28.8586
28166 1 11.5037 23.0241 25.8815
28167 1 23.1697 20.4517 24.2132
28168 1 35.1327 22.1308 23.505
28169 1 41.3315 27.4558 23.5499
28170 1 0.269184 20.0333 19.0398
28171 1 1.44184 28.5105 22.9798
28172 1 12.1883 25.7739 19.6726
28173 1 19.3624 29.3635 23.7495
28174 1 23.5673 31.2716 22.5193
28175 1 37.6237 33.06 22.2633
28176 1 45.9683 26.8 21.719
28177 1 5.03388 40.0041 21.4212
28178 1 13.4154 37.8477 18.1264
28179 1 21.5376 32.2654 21.3092
28180 1 30.7469 35.9797 22.7076
28181 1 34.7392 34.3018 17.4331
28182 1 47.695 37.0605 18.5151
28183 1 2.06196 47.1339 27.6412
28184 1 11.3211 44.4652 21.6229
28185 1 20.7265 48.6562 24.6208
28186 1 32.9336 43.2278 22.9087
28187 1 41.579 49.4677 22.3088
28188 1 45.0596 39.8309 25.2641
28189 1 50.1173 5.37089 32.3061
28190 1 13.7547 4.01087 33.7697
28191 1 25.2761 6.42652 28.8669
28192 1 30.1406 2.08485 34.2559
28193 1 37.7001 6.76987 34.6203
28194 1 0.409711 9.50835 33.0924
28195 1 1.01341 13.7001 37.1987
28196 1 14.6246 14.8632 31.2725
28197 1 22.5129 9.53287 37.8077
28198 1 29.4882 8.49721 31.5373
28199 1 36.7576 6.18952 30.8819
28200 1 44.8077 10.742 34.9172
28201 1 7.70128 20.2244 33.5238
28202 1 16.054 20.2643 36.5972
28203 1 21.2994 22.0673 33.1864
28204 1 27.9125 22.1601 33.1374
28205 1 39.8321 16.5235 28.2142
28206 1 44.8022 14.4386 31.7027
28207 1 6.78431 22.149 33.2024
28208 1 14.6805 29.2222 35.1134
28209 1 24.6152 30.1223 30.7444
28210 1 28.1862 28.1989 31.0044
28211 1 37.6209 29.0818 33.1043
28212 1 47.2277 27.0075 32.9588
28213 1 5.12726 34.7617 33.3536
28214 1 13.6061 41.9699 27.1228
28215 1 22.5631 43.3857 31.4323
28216 1 31.1522 39.814 32.5872
28217 1 38.8364 36.1598 28.3444
28218 1 47.1729 37.9213 29.3568
28219 1 0.882104 43.7315 31.1082
28220 1 12.3915 49.5953 30.0812
28221 1 17.3587 45.3435 26.2541
28222 1 28.5636 44.3065 29.3439
28223 1 31.2363 50.0271 34.1005
28224 1 49.9938 44.7818 33.2308
28225 1 0.794506 1.96358 40.1198
28226 1 11.243 9.60353 39.9494
28227 1 22.782 -0.178186 38.217
28228 1 28.5818 6.31596 39.7122
28229 1 37.5306 3.73695 38.5252
28230 1 43.0756 6.76402 41.7145
28231 1 7.07772 5.07867 41.7769
28232 1 6.82725 8.16654 42.3093
28233 1 13.7962 15.2579 41.8184
28234 1 26.9412 10.5986 40.4838
28235 1 37.6809 12.1774 38.4441
28236 1 1.38193 11.7079 42.0008
28237 1 6.01789 21.339 40.4742
28238 1 9.69483 20.0877 39.1024
28239 1 21.4068 14.3031 40.6402
28240 1 29.3981 19.2139 39.6416
28241 1 36.3179 20.2866 41.4606
28242 1 42.5379 16.1263 35.7861
28243 1 1.59998 33.2933 37.7063
28244 1 10.4486 36.5437 43.6103
28245 1 24.0919 31.9277 42.1886
28246 1 31.8337 27.2263 38.0169
28247 1 35.2996 27.7393 39.4028
28248 1 47.7709 29.5349 40.0822
28249 1 0.151777 42.6845 37.1714
28250 1 12.9704 43.4762 43.0639
28251 1 24.7028 35.9421 37.5903
28252 1 31.2956 39.528 37.0946
28253 1 37.4831 38.8213 46.8916
28254 1 43.111 33.5826 42.3709
28255 1 5.74407 2.38901 41.4807
28256 1 14.8242 49.5184 42.6996
28257 1 25.4777 47.2949 40.1851
28258 1 27.57 48.8208 37.5727
28259 1 38.7136 45.8664 35.5791
28260 1 44.797 47.6585 38.5192
28261 1 2.47459 4.53701 46.4337
28262 1 12.7314 0.849302 48.5626
28263 1 19.7479 7.43357 45.9017
28264 1 32.5531 3.25068 -0.00864203
28265 1 31.8058 5.00518 49.9465
28266 1 48.1586 4.95763 49.8579
28267 1 4.79899 14.6429 49.685
28268 1 10.1788 10.3983 48.9846
28269 1 20.4603 11.5514 1.96547
28270 1 30.2011 14.304 -0.214398
28271 1 43.7623 12.3541 50.5914
28272 1 44.9704 7.84972 49.7482
28273 1 4.26381 17.4902 1.3366
28274 1 16.9852 22.4539 50.5473
28275 1 19.2435 25.7217 50.6132
28276 1 29.4855 15.9028 50.3245
28277 1 36.5683 17.5951 0.0816607
28278 1 41.1366 20.0108 50.6745
28279 1 3.02464 27.7047 47.8663
28280 1 7.75514 31.038 49.595
28281 1 20.1262 33.539 1.08129
28282 1 28.683 30.8306 45.8177
28283 1 38.9066 29.183 46.4391
28284 1 45.4213 28.2989 49.1886
28285 1 0.297878 36.2752 49.243
28286 1 15.9563 35.4211 47.7444
28287 1 21.7884 41.1202 50.2131
28288 1 28.8375 40.0419 48.4582
28289 1 35.043 38.577 49.4586
28290 1 45.486 35.5656 49.7021
28291 1 -0.209309 48.227 48.8281
28292 1 14.3658 45.8292 45.315
28293 1 17.8946 48.2843 50.1524
28294 1 29.1784 46.1805 47.1027
28295 1 41.4327 43.8272 40.576
28296 1 48.013 46.8232 44.2369
28297 1 2.90231 5.8526 1.89092
28298 1 14.6716 4.17752 4.81352
28299 1 20.2906 4.1904 7.78415
28300 1 33.5405 8.81751 11.3336
28301 1 39.1201 0.856969 6.89053
28302 1 47.7787 1.61599 4.37094
28303 1 10.5903 12.7449 5.53603
28304 1 19.552 16.184 5.91416
28305 1 24.6218 10.8631 6.10394
28306 1 28.1103 13.6425 3.30107
28307 1 42.4049 7.32515 1.37551
28308 1 46.7791 17.9853 5.82252
28309 1 5.70119 17.3374 4.15659
28310 1 14.9885 20.8348 6.4008
28311 1 16.7854 24.038 7.06672
28312 1 32.5818 21.2573 6.92081
28313 1 42.8016 21.9318 4.41789
28314 1 47.6729 13.5149 4.88225
28315 1 0.358537 35.6996 9.29825
28316 1 11.1752 31.2934 4.11089
28317 1 27.0936 30.4733 4.74984
28318 1 30.1924 35.799 1.46245
28319 1 42.6139 32.1563 0.791766
28320 1 48.267 30.7981 2.16504
28321 1 5.59735 39.7482 5.17992
28322 1 16.4875 40.3388 10.9475
28323 1 20.4136 32.0725 7.37061
28324 1 26.7304 39.6203 4.11466
28325 1 35.4635 39.8753 2.15996
28326 1 38.9587 35.7201 0.707122
28327 1 3.4715 46.3192 1.94512
28328 1 13.9624 43.0336 2.41181
28329 1 22.4846 1.73148 4.61796
28330 1 37.5893 44.9586 5.73624
28331 1 38.8117 1.93976 3.83324
28332 1 3.24176 50.0922 2.90482
28333 1 5.71297 4.358 18.0391
28334 1 14.6099 1.25879 10.7292
28335 1 21.5913 6.97928 11.2906
28336 1 32.2895 6.22663 10.3684
28337 1 39.3081 8.17163 11.3161
28338 1 48.0967 3.67252 11.6159
28339 1 2.64952 14.2422 9.2836
28340 1 16.1004 13.788 11.7733
28341 1 26.1675 11.6515 13.8797
28342 1 33.4081 18.3853 12.8263
28343 1 44.2342 13.896 15.986
28344 1 48.4493 11.8268 14.3655
28345 1 4.97194 23.8333 13.1801
28346 1 14.2571 17.437 20.2081
28347 1 22.4719 19.7545 12.9052
28348 1 36.3914 21.2182 15.2756
28349 1 41.1718 18.8998 17.7946
28350 1 48.011 22.2771 18.021
28351 1 10.0656 32.0362 15.2473
28352 1 15.9141 36.3165 10.7128
28353 1 24.0245 28.7807 13.5562
28354 1 31.0516 27.8083 14.7736
28355 1 41.7273 24.3342 11.6121
28356 1 48.7107 37.4482 12.329
28357 1 5.65396 37.499 9.65677
28358 1 8.93498 37.2812 14.3194
28359 1 26.1023 38.1177 12.7307
28360 1 30.7765 42.0946 12.19
28361 1 46.0326 38.0423 13.7502
28362 1 47.95 36.4515 12.4791
28363 1 8.04562 44.6674 11.4019
28364 1 13.0076 48.1772 13.3374
28365 1 25.4696 44.2515 10.6329
28366 1 27.9811 37.0637 17.3824
28367 1 37.7392 47.3759 11.0514
28368 1 49.5038 0.594848 11.5886
28369 1 3.12605 3.6176 22.6846
28370 1 18.9998 4.1758 21.5405
28371 1 21.664 4.45797 20.331
28372 1 29.3188 4.37167 17.4477
28373 1 32.4144 3.61447 21.8205
28374 1 38.4315 9.3441 18.463
28375 1 50.4742 8.76432 19.5236
28376 1 14.3821 4.07918 22.4574
28377 1 24.8613 10.686 21.1795
28378 1 31.8502 10.3267 23.7224
28379 1 42.8988 15.583 22.4775
28380 1 2.14521 18.2685 23.101
28381 1 6.14447 20.5905 20.8359
28382 1 15.4666 23.4893 24.8851
28383 1 26.8187 27.2057 26.8519
28384 1 32.2598 23.3354 20.4721
28385 1 45.309 23.7053 26.3921
28386 1 46.7021 20.8069 26.6458
28387 1 6.1113 31.3951 20.0149
28388 1 8.9183 32.4675 20.7479
28389 1 21.8302 27.9783 22.5085
28390 1 35.1024 29.8065 22.0144
28391 1 40.4358 29.6712 26.1396
28392 1 48.4889 33.1144 20.6468
28393 1 3.49268 39.6773 24.0901
28394 1 16.5093 35.5244 15.2015
28395 1 22.8195 38.1035 25.9594
28396 1 34.7089 32.6781 18.2484
28397 1 39.7535 38.8617 20.4026
28398 1 43.8455 37.4307 20.7259
28399 1 2.12833 44.2663 25.8964
28400 1 14.5928 44.0298 17.9078
28401 1 24.2123 47.3543 21.3753
28402 1 37.5315 43.6493 18.3004
28403 1 38.1287 48.5006 19.8665
28404 1 0.141738 44.0887 21.4379
28405 1 5.96941 50.5329 32.1136
28406 1 17.7133 5.89849 30.9402
28407 1 27.5044 4.1634 28.2378
28408 1 30.3057 5.83628 32.7284
28409 1 43.0846 6.41891 22.0062
28410 1 -0.10418 1.62012 34.0517
28411 1 3.40697 15.1309 32.5284
28412 1 22.2837 12.6359 29.3168
28413 1 20.2909 14.6679 31.5263
28414 1 27.9193 11.1733 25.5842
28415 1 35.4515 13.8634 27.9438
28416 1 0.0476154 11.1292 34.0121
28417 1 5.09077 13.7841 36.6752
28418 1 12.1149 15.9184 29.1247
28419 1 25.4091 28.3252 27.6619
28420 1 33.1833 18.9359 36.3082
28421 1 41.6043 22.3364 32.3035
28422 1 1.90722 22.9048 36.408
28423 1 1.02288 31.2961 32.9745
28424 1 15.7879 30.7562 27.7479
28425 1 23.9177 30.8659 27.0206
28426 1 28.8621 31.1402 35.1054
28427 1 39.2611 26.5072 32.6859
28428 1 48.9082 31.0379 37.3224
28429 1 10.3643 37.4716 33.1707
28430 1 16.1894 43.6521 26.7783
28431 1 19.8726 36.4013 30.4841
28432 1 36.1888 40.2156 30.8186
28433 1 42.9726 39.9811 30.1816
28434 1 47.7157 41.3202 26.1992
28435 1 7.84858 47.9105 30.1387
28436 1 18.0098 46.2938 32.5695
28437 1 21.1882 44.3135 33.8189
28438 1 31.1598 46.4416 27.2824
28439 1 37.7688 48.619 24.0075
28440 1 0.123362 48.5006 25.6151
28441 1 6.60208 3.86004 37.7601
28442 1 10.3687 4.74527 42.7683
28443 1 24.2991 3.72016 37.4045
28444 1 29.5546 10.4912 38.1543
28445 1 45.4596 2.87532 40.1382
28446 1 48.1354 4.21293 36.1395
28447 1 7.12484 7.96824 44.3667
28448 1 12.2773 10.4961 44.6271
28449 1 19.5486 12.4557 36.7248
28450 1 31.5506 13.5127 35.0233
28451 1 35.4131 13.4839 35.4162
28452 1 41.9518 10.0008 40.7729
28453 1 5.59552 20.4436 37.2639
28454 1 11.1609 18.808 37.7866
28455 1 23.6484 27.1015 36.3941
28456 1 31.922 22.6517 35.4217
28457 1 38.0757 21.3841 41.2227
28458 1 0.332494 23.6252 38.2476
28459 1 2.70882 32.9161 39.4814
28460 1 14.7763 30.6321 41.8638
28461 1 18.457 30.7227 37.8672
28462 1 34.3714 28.624 39.6332
28463 1 40.647 33.5587 34.0507
28464 1 46.915 29.8562 39.1951
28465 1 5.2255 41.5913 33.8915
28466 1 15.6075 39.5623 44.7618
28467 1 20.8278 35.5097 39.0405
28468 1 33.5168 40.5424 42.6405
28469 1 34.9142 42.498 38.0519
28470 1 42.4921 41.898 37.8599
28471 1 13.0984 45.9977 39.3532
28472 1 15.6708 47.9932 37.5357
28473 1 22.7868 0.204258 31.796
28474 1 33.4678 0.529324 41.3806
28475 1 36.5528 46.1641 38.1929
28476 1 45.996 44.3149 40.3263
28477 1 7.58638 1.96119 46.6143
28478 1 17.5164 8.45888 48.3634
28479 1 21.6616 6.16177 48.769
28480 1 37.8561 1.49665 44.5276
28481 1 39.1649 50.1281 44.6702
28482 1 48.5877 6.39607 47.0243
28483 1 4.69434 13.3979 45.7045
28484 1 13.2022 13.2634 2.38357
28485 1 19.824 11.6762 43.2532
28486 1 31.7244 15.9138 43.5553
28487 1 39.2334 13.0939 47.5471
28488 1 49.1999 18.2878 44.4438
28489 1 4.91335 21.5214 49.6997
28490 1 16.2083 21.2249 45.4953
28491 1 21.8236 18.4486 48.4122
28492 1 28.6552 20.7116 48.659
28493 1 40.4666 22.3912 46.8308
28494 1 41.9879 22.7054 42.788
28495 1 1.87723 29.9472 42.9417
28496 1 17.2628 28.9236 47.1788
28497 1 25.591 33.5843 45.6224
28498 1 31.2512 29.5702 47.1125
28499 1 46.1732 29.8632 45.6251
28500 1 45.7589 28.1128 45.5986
28501 1 5.72466 33.5049 48.1685
28502 1 11.7846 39.9122 -0.178183
28503 1 21.7059 38.9291 49.8102
28504 1 29.8283 43.0123 49.1503
28505 1 39.3851 36.2993 49.4461
28506 1 47.1181 39.1634 42.6372
28507 1 8.82196 46.6081 43.5855
28508 1 14.9539 3.19896 43.522
28509 1 22.5983 45.9539 43.2098
28510 1 25.1164 49.8904 0.565816
28511 1 44.7279 49.7963 48.8603
28512 1 47.8929 42.8846 46.8437
28513 1 3.6714 7.70579 10.4311
28514 1 7.11108 6.53547 2.95558
28515 1 18.5003 5.18845 7.25472
28516 1 31.5967 8.91502 9.44175
28517 1 38.088 5.22875 3.20955
28518 1 44.152 8.34014 8.98856
28519 1 45.9569 14.1422 5.03302
28520 1 13.7757 16.5413 10.9647
28521 1 18.422 13.1888 9.40086
28522 1 31.4775 15.0844 9.86559
28523 1 31.4496 17.0725 8.75697
28524 1 41.4162 17.1156 6.6638
28525 1 2.57172 20.5625 5.97084
28526 1 7.85049 25.0213 3.25558
28527 1 16.9054 22.985 5.53257
28528 1 26.4055 26.077 3.64814
28529 1 31.5003 24.1321 6.92164
28530 1 43.49 23.7434 10.175
28531 1 2.61787 32.9582 7.51462
28532 1 9.45306 30.3708 8.25772
28533 1 19.3268 32.307 9.16104
28534 1 27.2886 33.3932 2.672
28535 1 38.042 29.8472 8.68297
28536 1 45.977 30.5765 2.68103
28537 1 46.5799 37.7401 3.73204
28538 1 11.9955 41.0815 1.55185
28539 1 17.2817 42.2484 6.42847
28540 1 25.2494 40.431 1.17406
28541 1 30.2348 41.8585 3.36061
28542 1 42.3322 42.6823 1.03671
28543 1 4.06936 49.9217 6.18772
28544 1 8.10039 0.610936 12.2077
28545 1 22.0616 2.15832 9.13965
28546 1 22.7258 50.367 9.39636
28547 1 35.7522 47.5029 3.30631
28548 1 42.7653 0.670817 5.4057
28549 1 6.45564 4.32708 13.8782
28550 1 9.95745 6.59982 10.2983
28551 1 13.966 8.5545 14.7753
28552 1 27.2656 4.81867 12.4848
28553 1 30.1501 7.92475 17.0064
28554 1 41.2823 5.89864 21.5457
28555 1 2.51816 17.3247 15.1126
28556 1 7.52557 18.4482 16.7052
28557 1 22.1222 17.9422 12.0407
28558 1 27.404 9.35541 15.252
28559 1 37.5018 12.2228 13.9896
28560 1 48.4249 14.6376 15.5601
28561 1 46.2888 18.7714 14.0412
28562 1 14.8902 22.8392 22.3197
28563 1 23.4742 20.3396 13.2366
28564 1 22.6707 21.7748 11.771
28565 1 37.1399 22.8251 13.6125
28566 1 45.3151 18.8285 15.5692
28567 1 49.4608 39.1505 13.065
28568 1 10.0843 26.5025 19.1413
28569 1 20.9572 31.3044 15.0167
28570 1 24.1891 27.6333 14.1925
28571 1 40.7278 27.182 20.6806
28572 1 41.9565 31.5358 12.4195
28573 1 2.04681 37.3907 14.415
28574 1 10.2518 38.4747 16.9196
28575 1 23.0997 42.8277 18.9631
28576 1 26.4441 44.7423 8.82384
28577 1 33.7341 39.7388 12.6852
28578 1 -0.141597 42.2729 15.1998
28579 1 3.86503 47.6264 17.6886
28580 1 12.0865 45.5079 16.821
28581 1 18.26 46.4615 13.2323
28582 1 29.6749 44.1911 15.1937
28583 1 36.9923 49.7233 11.108
28584 1 43.6708 0.903024 12.1999
28585 1 49.6346 5.78473 27.8252
28586 1 12.8359 6.81174 25.5384
28587 1 21.1686 1.92198 28.7749
28588 1 25.3023 4.52325 19.11
28589 1 34.6701 49.9656 19.0941
28590 1 48.6083 5.13279 30.533
28591 1 50.3623 15.3222 25.3763
28592 1 9.96249 20.841 19.5721
28593 1 14.7548 10.3464 32.4222
28594 1 28.0436 12.3923 25.3512
28595 1 34.8726 6.76596 28.9187
28596 1 39.2364 18.0411 26.2373
28597 1 50.1805 24.2691 25.378
28598 1 7.31669 18.9074 23.3868
28599 1 16.1795 25.6392 23.2554
28600 1 23.9166 23.1764 23.8815
28601 1 39.0658 22.3852 24.5601
28602 1 43.2978 18.8441 23.2547
28603 1 0.453918 29.4148 18.1116
28604 1 11.2904 29.7227 26.9713
28605 1 19.0008 32.5422 25.9027
28606 1 26.0283 29.0637 21.0408
28607 1 36.46 31.1387 25.3226
28608 1 46.8634 27.5738 21.2531
28609 1 46.7256 37.5833 18.0092
28610 1 6.99443 38.3263 26.4328
28611 1 19.3494 38.4468 24.4401
28612 1 26.4391 38.636 25.0772
28613 1 32.6639 36.976 18.718
28614 1 43.1431 42.1946 27.5046
28615 1 5.39811 44.5097 21.5723
28616 1 10.6608 48.9448 24.1176
28617 1 12.622 46.9662 24.9672
28618 1 25.5886 48.2279 18.5391
28619 1 38.8508 47.0571 24.6499
28620 1 43.6096 46.3564 24.0883
28621 1 0.761689 6.90513 31.6625
28622 1 9.18556 6.21893 30.9039
28623 1 17.7147 9.81847 38.0281
28624 1 24.9188 4.13783 33.4585
28625 1 38.162 8.78841 34.2598
28626 1 48.5999 10.2223 34.4325
28627 1 2.58518 12.9311 39.5196
28628 1 13.4539 12.8414 29.6415
28629 1 20.6813 16.6918 31.723
28630 1 28.0924 15.5 31.7143
28631 1 35.9975 15.0726 31.629
28632 1 45.0618 12.421 31.3563
28633 1 1.15549 23.5656 31.349
28634 1 7.50167 27.9318 31.936
28635 1 18.9207 19.7686 30.9917
28636 1 26.9351 24.9934 34.1083
28637 1 32.3058 22.9633 37.9812
28638 1 49.072 22.2834 29.6076
28639 1 50.2219 30.3177 30.4444
28640 1 13.9909 39.3195 30.1681
28641 1 18.193 30.4136 32.4578
28642 1 30.2469 36.3438 30.5092
28643 1 34.291 27.6795 33.9378
28644 1 38.8466 32.0182 28.2603
28645 1 48.6609 34.5164 29.2871
28646 1 8.07166 42.522 36.2251
28647 1 18.6363 38.6994 28.2388
28648 1 28.9892 38.7022 39.205
28649 1 39.7257 40.2018 34.2832
28650 1 43.6473 47.4091 27.4778
28651 1 3.79995 46.2289 39.773
28652 1 6.76174 45.3325 32.1897
28653 1 25.2132 45.8613 33.6428
28654 1 29.9311 46.4667 29.9778
28655 1 43.1963 1.85136 27.0335
28656 1 41.7509 46.698 28.9882
28657 1 2.79182 6.18049 41.112
28658 1 7.66908 5.34159 45.4354
28659 1 15.2294 11.1348 39.7985
28660 1 31.0899 6.61016 39.7517
28661 1 30.2203 7.44815 39.5037
28662 1 39.4507 0.458367 44.6074
28663 1 2.04609 14.7475 39.685
28664 1 8.94744 18.7896 44.5658
28665 1 16.306 17.4793 44.5095
28666 1 22.4852 13.7389 43.1049
28667 1 39.4247 16.2282 43.9654
28668 1 45.6588 9.75269 47.4164
28669 1 3.97058 26.2727 40.4726
28670 1 11.5191 26.1781 38.7316
28671 1 22.0468 25.3382 38.1457
28672 1 31.5191 21.9268 34.4965
28673 1 42.2004 27.9688 45.3814
28674 1 38.8049 22.5824 50.3247
28675 1 1.91678 29.7833 37.9079
28676 1 3.15816 33.8967 43.715
28677 1 22.1201 28.1238 40.0923
28678 1 25.5835 31.1812 42.7941
28679 1 35.8868 32.4549 39.772
28680 1 43.6557 33.7544 37.2029
28681 1 -0.0945683 43.8682 36.787
28682 1 11.593 40.5266 43.4196
28683 1 19.5892 36.4641 44.2375
28684 1 26.8345 38.8365 41.5502
28685 1 39.9674 35.3478 40.2868
28686 1 43.4747 40.1956 37.5489
28687 1 5.54982 45.0957 39.3906
28688 1 6.33998 43.38 36.6297
28689 1 19.9089 47.7036 38.9515
28690 1 26.0842 46.8039 36.8283
28691 1 35.7059 48.3558 38.0899
28692 1 46.8345 47.0602 37.1842
28693 1 50.2176 10.9228 49.9792
28694 1 14.416 2.35953 50.0195
28695 1 21.5314 9.04627 50.5531
28696 1 31.1232 5.16491 48.3209
28697 1 38.442 2.13906 0.467756
28698 1 0.909484 8.20279 44.7566
28699 1 2.48778 16.8386 48.9129
28700 1 8.84698 16.1334 48.4008
28701 1 14.2866 15.7388 44.7824
28702 1 24.1056 12.9795 1.39648
28703 1 33.4174 13.84 48.523
28704 1 43.4268 12.9493 47.0736
28705 1 40.623 24.3774 47.4261
28706 1 12.33 26.8697 1.45502
28707 1 19.3364 22.4399 0.28535
28708 1 21.5255 25.6884 48.5578
28709 1 37.7523 31.4656 47.4762
28710 1 38.9399 17.8841 1.4815
28711 1 49.438 35.3945 45.5991
28712 1 5.49734 27.7972 3.62178
28713 1 15.8115 35.4406 45.6087
28714 1 26.9433 35.4968 5.01982
28715 1 35.4659 34.381 3.42331
28716 1 45.3627 27.298 48.4884
28717 1 0.719096 42.047 44.6206
28718 1 10.6535 44.3622 46.091
28719 1 19.1211 42.7056 49.1124
28720 1 23.0063 37.2927 46.8318
28721 1 36.3761 37.1547 47.9908
